,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,label,exp_group,pred1,pred2,pred3,pred4,pred5,pred6,pred7,values,cost,final_coin,treatment,if_same,tmp_label
370,12,22,95,89,98,9,6,5,0,0,13,15,1.153846154,1,19183.356,1,124.88985259999998,-249.3268403,-257.29282850000004,-6.050387741000001,-35.5484398,299.7999742,-204.32929860000002,0.0,0.1,0.1,0.4,False,0.0
371,2,2,0,0,0,22,15,7,0,0,1,5,5.0,0,0.0,7,524.4545172,-588.1997137999999,-2852.9460050000002,-4891.7717170000005,599.4670046,-546.1908036,-2438.9822670000003,0.0,0.1,0.1,2.0,False,0.0
372,2,4,0,0,0,11,9,4,4,0,3,10,3.333333333,0,913.939,0,124.88985259999998,-249.3268403,-781.7652567000001,-227.09239680000005,176.7262311,-546.1908036,-204.32929860000002,0.0,0.1,0.1,0.1,True,0.1
373,3,3,0,0,0,3,0,10,0,0,0,0,0.0,0,0.0,5,124.88985259999998,-356.6506163,323.3044797,932.4725868999999,599.4670046,299.7999742,517.2332925,0.0,0.1,0.1,1.4,False,0.0
374,14,30,28,45,64,4,0,13,236,2,23,57,2.47826087,2,840.013,3,124.88985259999998,-356.6506163,323.3044797,-227.09239680000005,599.4670046,-70.52760062,240.3578818,0.0,0.1,0.1,0.8,False,0.0
375,14,30,93,84,59,103,43,11,0,1,29,61,2.103448276,6,1885.42,5,124.88985259999998,729.3458261,-74.49924642,-421.9358313999999,-383.62881489999995,-70.52760062,-893.9239651,0.0,0.1,0.1,1.4,False,0.0
376,14,30,23,42,88,1,0,12,0,0,10,21,2.1,3,0.0,3,124.88985259999998,436.82227439999997,323.3044797,-6.050387741000001,176.7262311,-546.1908036,517.2332925,0.0,0.1,0.1,0.8,False,0.0
377,14,28,7,13,17,6,1,7,0,0,28,39,1.392857143,0,440.945,1,124.88985259999998,190.4266132,323.3044797,-227.09239680000005,176.7262311,-546.1908036,-207.53226730000003,0.0,0.1,0.1,0.4,False,0.0
378,14,30,5,6,9,8,4,9,0,0,30,149,4.966666667,3,9594.823,1,124.88985259999998,-356.6506163,323.3044797,-227.09239680000005,-375.3436775,977.759175,-207.53226730000003,0.0,0.1,0.1,0.4,False,0.0
379,9,22,10,8,8,18,4,4,185,0,3,4,1.333333333,0,6142.01,4,124.88985259999998,380.6326524,1448.706815,2080.846259,4563.048435,4207.388996,6285.66289,6285.66289,2.0,2.0,1.1,False,0.0
380,14,30,45,61,87,7,0,7,0,0,30,412,13.73333333,20,14747.982,5,124.88985259999998,1104.935033,-74.49924642,-421.9358313999999,-383.62881489999995,-70.52760062,-893.9239651,1104.935033,0.6,0.6,1.4,False,0.0
381,14,30,33,31,34,462,259,14,179,8,0,0,0.0,0,4059.704,0,-1511.451187,1104.935033,-74.49924642,-421.9358313999999,-383.62881489999995,-70.52760062,-893.9239651,1104.935033,0.6,0.6,0.1,False,0.0
382,4,4,0,0,0,1,0,3,0,0,4,5,1.25,3,0.0,6,124.88985259999998,729.3458261,323.3044797,-1663.265944,176.7262311,-70.52760062,3138.29535,0.0,0.1,0.1,1.7,False,0.0
383,6,12,18,9,7,12,7,4,0,0,7,9,1.285714286,0,24842.357999999997,4,124.88985259999998,-356.6506163,-271.13865699999997,932.4725868999999,599.4670046,977.759175,517.2332925,0.0,0.1,0.1,1.1,False,0.0
384,14,24,165,151,126,1,1,2,0,0,19,34,1.789473684,7,13508.806999999999,3,124.88985259999998,-1082.741078,323.3044797,932.4725868999999,599.4670046,761.5297224999999,240.3578818,0.0,0.1,0.1,0.8,False,0.0
385,14,30,56,44,59,77,10,24,1313,2,0,0,0.0,0,0.0,5,124.88985259999998,-249.3268403,-257.29282850000004,-6.050387741000001,176.7262311,299.7999742,-204.32929860000002,0.0,0.1,0.1,1.4,False,0.0
386,7,15,34,51,62,36,16,2,0,0,2,4,2.0,0,12814.401000000002,7,124.88985259999998,838.9489081,323.3044797,932.4725868999999,599.4670046,2043.4129149999999,2365.330941,0.0,0.1,0.1,2.0,False,0.0
387,9,25,1,4,40,5,2,3,0,0,1,1,1.0,0,11301.015,1,124.88985259999998,623.4118897000001,323.3044797,-227.09239680000005,-492.6130005,-546.1908036,517.2332925,0.0,0.1,0.1,0.4,False,0.0
388,14,30,14,11,14,5,1,2,0,0,30,226,7.533333333,26,18968.913,4,2547.420966,170.0850332,323.3044797,932.4725868999999,599.4670046,977.759175,-207.53226730000003,2547.420966,0.4,0.4,1.1,False,0.0
389,14,30,38,42,66,234,90,5,1,25,30,212,7.066666667000001,2,21034.187,7,124.88985259999998,-356.6506163,-74.49924642,-421.9358313999999,-383.62881489999995,-70.52760062,604.8433211,0.0,0.1,0.1,2.0,False,0.0
390,14,30,8,10,10,0,0,4,0,0,26,30,1.153846154,1,1743.473,0,124.88985259999998,190.4266132,-1951.416695,-6.050387741000001,176.7262311,299.7999742,517.2332925,0.0,0.1,0.1,0.1,True,0.1
391,13,27,16,16,15,2,1,9,0,0,21,31,1.476190476,2,8645.207,6,1788.1189350000002,-1082.741078,323.3044797,-227.09239680000005,599.4670046,761.5297224999999,-1815.3777579999999,1788.1189350000002,0.4,0.4,1.7,False,0.0
392,14,30,23,20,58,185,111,4,0,0,26,43,1.653846154,3,2659.083,0,124.88985259999998,190.4266132,323.3044797,932.4725868999999,-375.3436775,299.7999742,517.2332925,0.0,0.1,0.1,0.1,True,0.1
393,3,6,6,3,4,0,0,5,0,0,7,12,1.714285714,1,1164.161,7,1788.1189350000002,838.9489081,1448.706815,-421.9358313999999,1759.319369,-70.52760062,-893.9239651,1788.1189350000002,0.4,0.4,2.0,False,0.0
394,6,18,0,1,5,0,0,4,0,0,16,35,2.1875,1,0.0,1,-874.6775238,-588.1997137999999,323.3044797,-4891.7717170000005,599.4670046,299.7999742,-2438.9822670000003,0.0,0.1,0.1,0.4,False,0.0
395,1,4,0,0,0,1,0,9,0,0,0,0,0.0,0,0.0,1,124.88985259999998,838.9489081,323.3044797,-1663.265944,-375.3436775,-70.52760062,3138.29535,0.0,0.1,0.1,0.4,False,0.0
396,1,1,0,0,0,0,0,0,0,0,1,2,2.0,0,0.0,0,124.88985259999998,190.4266132,323.3044797,932.4725868999999,-375.3436775,299.7999742,517.2332925,0.0,0.1,0.1,0.1,True,0.1
397,14,30,123,119,153,0,0,4,0,0,5,5,1.0,1,4909.032999999999,3,124.88985259999998,436.82227439999997,323.3044797,932.4725868999999,-375.3436775,2043.4129149999999,-525.9189828,0.0,0.1,0.1,0.8,False,0.0
398,7,19,1,20,42,1,0,9,54,0,3,3,1.0,0,12725.898000000001,1,2547.420966,-588.1997137999999,-1951.416695,-1076.277429,599.4670046,761.5297224999999,240.3578818,2547.420966,0.4,0.4,0.4,True,0.4
399,14,25,22,17,19,1,0,16,0,0,1,1,1.0,0,0.0,2,124.88985259999998,729.3458261,323.3044797,2464.314513,176.7262311,977.759175,-207.53226730000003,2464.314513,1.1,1.1,0.6,False,0.0
400,13,29,33,17,18,82,31,8,0,2,29,174,6.0,20,4560.435,6,124.88985259999998,-3321.072145,323.3044797,932.4725868999999,599.4670046,299.7999742,517.2332925,0.0,0.1,0.1,1.7,False,0.0
401,14,30,40,39,75,24,3,8,0,0,30,394,13.13333333,3,2757.252,3,124.88985259999998,190.4266132,323.3044797,932.4725868999999,-375.3436775,-70.52760062,240.3578818,0.0,0.1,0.1,0.8,False,0.0
402,13,29,11,11,13,0,0,6,2,0,29,34,1.172413793,0,2060.1839999999997,7,-1511.451187,380.6326524,-74.49924642,1167.1043949999998,-383.62881489999995,761.5297224999999,13.85384394,0.0,0.1,0.1,2.0,False,0.0
403,14,30,154,134,174,592,89,2,7220,87,1,1,1.0,0,0.0,2,124.88985259999998,190.4266132,323.3044797,-6.050387741000001,176.7262311,299.7999742,517.2332925,0.0,0.1,0.1,0.6,False,0.0
404,1,4,3,1,2,4,3,11,0,0,1,3,3.0,0,21589.312,5,124.88985259999998,190.4266132,323.3044797,-6.050387741000001,176.7262311,299.7999742,517.2332925,0.0,0.1,0.1,1.4,False,0.0
405,14,30,3,3,3,1,0,7,0,0,30,32,1.066666667,0,2293.2,2,-2927.268794,380.6326524,4422.695293,406.6208889,4563.048435,3520.290046,1650.958762,4422.695293,0.7999999999999999,0.8,0.6,False,0.0
406,14,30,17,19,27,7,5,2,3960,0,30,291,9.7,8,10010.534,4,124.88985259999998,1104.935033,-74.49924642,2080.846259,1322.492043,977.759175,1650.958762,1104.935033,0.6,0.6,1.1,False,0.0
407,14,30,0,0,0,18,9,8,0,0,30,34,1.133333333,0,15.874,7,124.88985259999998,-356.6506163,-74.49924642,-421.9358313999999,-383.62881489999995,-70.52760062,1124.440126,0.0,0.1,0.1,2.0,False,0.0
408,11,23,5,3,4,21,5,5,8,0,3,4,1.333333333,1,4815.688,2,124.88985259999998,-356.6506163,-74.49924642,406.6208889,1322.492043,977.759175,1650.958762,0.0,0.1,0.1,0.6,False,0.0
409,12,27,6,5,6,1,0,8,0,0,27,34,1.259259259,1,2328.7729999999997,7,124.88985259999998,190.4266132,323.3044797,-6.050387741000001,176.7262311,299.7999742,517.2332925,0.0,0.1,0.1,2.0,False,0.0
410,12,26,49,55,77,32,19,11,0,0,19,51,2.6842105259999998,2,7908.888000000001,6,124.88985259999998,436.82227439999997,323.3044797,-6.050387741000001,176.7262311,1074.45138,877.2049143999999,0.0,0.1,0.1,1.7,False,0.0
411,14,22,141,164,139,29,26,5,2,0,14,26,1.857142857,4,4812.4,6,124.88985259999998,190.4266132,323.3044797,-6.050387741000001,176.7262311,-1483.580191,-207.53226730000003,0.0,0.1,0.1,1.7,False,0.0
412,4,8,2,1,2,0,0,13,0,0,0,0,0.0,0,0.0,1,124.88985259999998,1104.935033,2476.936536,2080.846259,1322.492043,6036.039715,6285.66289,6036.039715,1.7000000000000002,1.7,0.4,False,0.0
413,13,29,17,14,21,68,53,17,17,6,28,64,2.285714286,3,1478.602,7,124.88985259999998,729.3458261,-74.49924642,-421.9358313999999,-383.62881489999995,-70.52760062,1124.440126,0.0,0.1,0.1,2.0,False,0.0
414,2,6,8,4,7,7,0,6,0,0,2,2,1.0,0,0.0,2,124.88985259999998,190.4266132,323.3044797,-6.050387741000001,176.7262311,1074.45138,877.2049143999999,0.0,0.1,0.1,0.6,False,0.0
415,2,7,0,0,4,1,0,13,0,0,0,0,0.0,0,0.0,2,124.88985259999998,190.4266132,323.3044797,-6.050387741000001,176.7262311,977.759175,-207.53226730000003,0.0,0.1,0.1,0.6,False,0.0
416,14,27,184,139,118,8,1,9,0,0,27,59,2.185185185,5,23941.321,7,124.88985259999998,-356.6506163,-74.49924642,-1663.265944,599.4670046,-70.52760062,240.3578818,0.0,0.1,0.1,2.0,False,0.0
417,12,28,5,5,18,1,0,6,0,0,13,20,1.5384615380000002,3,11290.107,5,124.88985259999998,-249.3268403,330.0070945,-6.050387741000001,176.7262311,299.7999742,-204.32929860000002,0.0,0.1,0.1,1.4,False,0.0
418,2,5,0,0,0,0,0,8,0,0,0,0,0.0,0,0.0,3,124.88985259999998,436.82227439999997,323.3044797,-1663.265944,-375.3436775,-70.52760062,240.3578818,0.0,0.1,0.1,0.8,False,0.0
419,8,8,25,21,12,4,0,12,0,0,9,20,2.222222222,3,6974.594,2,124.88985259999998,190.4266132,323.3044797,932.4725868999999,176.7262311,1074.45138,2365.330941,0.0,0.1,0.1,0.6,False,0.0
420,14,29,8,11,15,3,1,4,0,0,26,47,1.807692308,0,9890.462,4,1788.1189350000002,729.3458261,-74.49924642,-421.9358313999999,-383.62881489999995,-70.52760062,1831.8025010000001,1788.1189350000002,0.4,0.4,1.1,False,0.0
421,10,21,6,11,21,240,112,8,0,0,0,0,0.0,0,314.887,1,124.88985259999998,-356.6506163,-74.49924642,2080.846259,1322.492043,-70.52760062,1650.958762,2080.846259,1.1,1.1,0.4,False,0.0
422,14,29,37,28,38,3,0,11,0,0,25,32,1.28,1,11624.195,3,124.88985259999998,-249.3268403,-257.29282850000004,-6.050387741000001,176.7262311,299.7999742,-204.32929860000002,0.0,0.1,0.1,0.8,False,0.0
423,14,30,33,32,73,0,0,0,0,0,2,3,1.5,0,995.81,1,2547.420966,-588.1997137999999,323.3044797,-2550.6937239999997,599.4670046,977.759175,-2438.9822670000003,2547.420966,0.4,0.4,0.4,True,0.4
424,14,24,95,99,75,12,2,11,0,0,0,0,0.0,0,14927.511,1,-874.6775238,-588.1997137999999,323.3044797,-4891.7717170000005,599.4670046,299.7999742,-2438.9822670000003,0.0,0.1,0.1,0.4,False,0.0
425,14,30,155,210,221,7,2,5,0,0,28,66,2.357142857,2,11616.505,3,124.88985259999998,-356.6506163,-271.13865699999997,-6.050387741000001,176.7262311,-70.52760062,240.3578818,0.0,0.1,0.1,0.8,False,0.0
426,14,30,7,6,6,88,43,24,0,1,29,39,1.3448275859999999,3,3367.325,4,524.4545172,-588.1997137999999,323.3044797,-4891.7717170000005,599.4670046,-546.1908036,-2438.9822670000003,0.0,0.1,0.1,1.1,False,0.0
427,1,1,0,0,0,0,0,19,0,0,0,0,0.0,0,0.0,0,124.88985259999998,1104.935033,742.2291416,406.6208889,1322.492043,1074.45138,1650.958762,1104.935033,0.6,0.6,0.1,False,0.0
428,9,10,36,18,11,0,0,5,0,0,7,71,10.14285714,4,8212.192,5,124.88985259999998,1104.935033,742.2291416,406.6208889,1322.492043,1074.45138,1650.958762,1104.935033,0.6,0.6,1.4,False,0.0
429,14,30,41,43,45,12,1,14,0,0,23,27,1.173913043,1,43737.555,1,-1511.451187,-1082.741078,-74.49924642,1167.1043949999998,-383.62881489999995,-70.52760062,13.85384394,0.0,0.1,0.1,0.4,False,0.0
430,11,18,6,11,10,13,10,24,0,0,0,0,0.0,0,0.0,3,124.88985259999998,3711.384935,-74.49924642,1167.1043949999998,-383.62881489999995,761.5297224999999,604.8433211,3711.384935,0.6,0.6,0.8,False,0.0
431,11,21,7,8,7,71,17,7,0,0,0,0,0.0,0,1584.182,4,124.88985259999998,-3321.072145,1422.4352199999998,932.4725868999999,-2659.948458,-546.1908036,-204.32929860000002,0.0,0.1,0.1,1.1,False,0.0
432,8,8,43,25,15,2,1,5,0,0,7,25,3.571428571,3,8010.56,1,124.88985259999998,190.4266132,-271.13865699999997,-6.050387741000001,-35.5484398,299.7999742,517.2332925,0.0,0.1,0.1,0.4,False,0.0
433,10,18,21,32,56,4,3,5,3,0,9,19,2.111111111,2,0.0,1,124.88985259999998,-1082.741078,-74.49924642,1167.1043949999998,-383.62881489999995,4207.388996,13.85384394,4207.388996,1.7000000000000002,1.7,0.4,False,0.0
434,14,30,2,6,10,15,15,5,0,0,30,48,1.6,3,4814.342000000001,7,1788.1189350000002,436.82227439999997,-74.49924642,2080.846259,1322.492043,1074.45138,1650.958762,1788.1189350000002,0.4,0.4,2.0,False,0.0
435,14,30,67,91,145,40,29,5,0,0,18,44,2.444444444,8,21768.271,0,124.88985259999998,623.4118897000001,323.3044797,-227.09239680000005,176.7262311,-546.1908036,-207.53226730000003,0.0,0.1,0.1,0.1,True,0.1
436,14,30,36,53,69,43,12,9,113,0,30,54,1.8,1,7191.209,7,124.88985259999998,-249.3268403,-257.29282850000004,-6.050387741000001,176.7262311,299.7999742,-204.32929860000002,0.0,0.1,0.1,2.0,False,0.0
437,13,22,55,55,39,91,14,2,0,0,2,2,1.0,0,22504.023999999998,7,124.88985259999998,-356.6506163,-74.49924642,2080.846259,1322.492043,2043.4129149999999,1650.958762,2080.846259,1.1,1.1,2.0,False,0.0
438,14,30,27,40,60,74,52,11,16,0,11,13,1.181818182,0,24618.575,5,124.88985259999998,190.4266132,323.3044797,-6.050387741000001,176.7262311,1074.45138,877.2049143999999,0.0,0.1,0.1,1.4,False,0.0
439,2,6,0,0,1,2,1,4,0,0,2,2,1.0,0,151.179,0,124.88985259999998,-249.3268403,-257.29282850000004,-6.050387741000001,176.7262311,299.7999742,-204.32929860000002,0.0,0.1,0.1,0.1,True,0.1
440,13,29,48,37,46,12,0,11,8,0,11,12,1.0909090909999999,1,838.035,5,124.88985259999998,436.82227439999997,323.3044797,932.4725868999999,599.4670046,-70.52760062,240.3578818,0.0,0.1,0.1,1.4,False,0.0
441,11,23,4,4,6,1,0,10,0,0,2,2,1.0,0,308.957,1,124.88985259999998,-356.6506163,-74.49924642,-421.9358313999999,-383.62881489999995,-70.52760062,-893.9239651,0.0,0.1,0.1,0.4,False,0.0
442,6,14,0,1,6,1,0,8,0,0,9,12,1.333333333,1,0.0,2,124.88985259999998,190.4266132,323.3044797,-6.050387741000001,176.7262311,299.7999742,517.2332925,0.0,0.1,0.1,0.6,False,0.0
443,14,30,33,24,27,10,2,5,0,0,30,71,2.366666667,3,4290.832,6,124.88985259999998,-356.6506163,-74.49924642,406.6208889,1322.492043,1074.45138,1650.958762,0.0,0.1,0.1,1.7,False,0.0
444,14,30,22,25,31,26,18,5,26,0,1,2,2.0,1,8792.051,4,124.88985259999998,-249.3268403,-781.7652567000001,-227.09239680000005,176.7262311,-546.1908036,-204.32929860000002,0.0,0.1,0.1,1.1,False,0.0
445,10,25,1,1,1,14,1,4,0,0,2,3,1.5,0,0.0,3,1788.1189350000002,3101.621018,323.3044797,-6.050387741000001,176.7262311,2043.4129149999999,877.2049143999999,3101.621018,0.6,0.6,0.8,False,0.0
446,4,7,0,0,0,16,8,5,0,0,0,0,0.0,0,1953.247,6,124.88985259999998,-1082.741078,323.3044797,932.4725868999999,599.4670046,761.5297224999999,240.3578818,0.0,0.1,0.1,1.7,False,0.0
447,8,8,6,6,4,1,0,4,0,0,8,38,4.75,0,1284.0,2,124.88985259999998,729.3458261,1448.706815,-421.9358313999999,-383.62881489999995,-70.52760062,-893.9239651,0.0,0.1,0.1,0.6,False,0.0
448,1,2,0,0,0,2,0,13,0,0,0,0,0.0,0,0.0,5,124.88985259999998,729.3458261,-74.49924642,-421.9358313999999,-383.62881489999995,-70.52760062,-893.9239651,0.0,0.1,0.1,1.4,False,0.0
449,13,28,21,19,23,19,3,3,0,0,1,1,1.0,1,3170.513,7,124.88985259999998,190.4266132,-271.13865699999997,-227.09239680000005,-35.5484398,-546.1908036,-207.53226730000003,0.0,0.1,0.1,2.0,False,0.0
450,8,23,4,3,8,37,25,5,0,0,6,9,1.5,1,0.0,0,124.88985259999998,436.82227439999997,323.3044797,-6.050387741000001,176.7262311,299.7999742,517.2332925,0.0,0.1,0.1,0.1,True,0.1
451,9,16,56,52,57,3,0,7,0,0,5,6,1.2,1,17863.996,7,124.88985259999998,436.82227439999997,323.3044797,-6.050387741000001,176.7262311,2043.4129149999999,877.2049143999999,0.0,0.1,0.1,2.0,False,0.0
452,14,30,22,25,66,0,0,9,0,0,9,22,2.444444444,4,20161.3,3,-874.6775238,-588.1997137999999,-271.13865699999997,-2550.6937239999997,599.4670046,761.5297224999999,240.3578818,0.0,0.1,0.1,0.8,False,0.0
453,3,7,0,0,2,4,3,9,0,0,5,47,9.4,3,0.0,4,124.88985259999998,-3321.072145,-781.7652567000001,3671.960238,176.7262311,-546.1908036,-204.32929860000002,3671.960238,1.1,1.1,1.1,True,1.1
454,14,30,78,86,127,5,4,4,0,0,28,69,2.464285714,4,37508.358,7,124.88985259999998,190.4266132,323.3044797,-6.050387741000001,176.7262311,299.7999742,517.2332925,0.0,0.1,0.1,2.0,False,0.0
455,14,30,7,8,9,2,2,5,0,0,30,46,1.533333333,3,164.782,6,124.88985259999998,717.5380186000001,-257.29282850000004,-6.050387741000001,176.7262311,-546.1908036,-204.32929860000002,0.0,0.1,0.1,1.7,False,0.0
456,14,30,18,14,18,274,105,12,0,0,1,1,1.0,0,21389.366,2,124.88985259999998,1644.313426,323.3044797,932.4725868999999,599.4670046,3520.290046,2365.330941,1644.313426,0.6,0.6,0.6,True,0.6
457,10,23,26,22,32,71,55,6,0,0,10,17,1.7,2,0.0,0,124.88985259999998,3101.621018,323.3044797,932.4725868999999,599.4670046,2043.4129149999999,2365.330941,3101.621018,0.6,0.6,0.1,False,0.0
458,4,9,0,0,0,1,0,13,0,0,0,0,0.0,0,0.0,5,124.88985259999998,-295.3529355,323.3044797,-227.09239680000005,599.4670046,-546.1908036,517.2332925,0.0,0.1,0.1,1.4,False,0.0
459,11,27,59,142,318,4,0,2,0,0,24,40,1.6666666669999999,2,14813.015,0,124.88985259999998,190.4266132,323.3044797,932.4725868999999,176.7262311,-546.1908036,517.2332925,0.0,0.1,0.1,0.1,True,0.1
460,9,20,14,23,32,4,2,7,0,0,0,0,0.0,0,9416.493,4,124.88985259999998,-356.6506163,-74.49924642,2080.846259,1322.492043,3520.290046,1650.958762,3520.290046,1.7000000000000002,1.7,1.1,False,0.0
461,6,11,10,9,11,3,0,3,0,0,4,12,3.0,2,644.613,0,-874.6775238,1644.313426,323.3044797,932.4725868999999,599.4670046,-546.1908036,-207.53226730000003,1644.313426,0.6,0.6,0.1,False,0.0
462,5,8,23,17,18,34,32,8,0,0,0,0,0.0,0,0.0,2,124.88985259999998,838.9489081,742.2291416,406.6208889,1322.492043,299.7999742,1650.958762,0.0,0.1,0.1,0.6,False,0.0
463,5,12,2,11,10,31,14,5,0,0,0,0,0.0,0,1616.362,7,124.88985259999998,-356.6506163,323.3044797,932.4725868999999,599.4670046,-70.52760062,240.3578818,0.0,0.1,0.1,2.0,False,0.0
464,14,30,6,12,21,24,16,4,0,0,13,16,1.230769231,0,6165.7609999999995,0,1788.1189350000002,3101.621018,2476.936536,2080.846259,1322.492043,1074.45138,1650.958762,3101.621018,0.6,0.6,0.1,False,0.0
465,14,30,9,9,7,15,9,5,19,2,28,100,3.571428571,1,8355.791,5,124.88985259999998,380.6326524,742.2291416,406.6208889,1322.492043,1074.45138,1650.958762,0.0,0.1,0.1,1.4,False,0.0
466,14,30,30,18,15,1,1,3,78,6,30,196,6.533333333,1,0.0,3,124.88985259999998,-1082.741078,-74.49924642,1167.1043949999998,-383.62881489999995,761.5297224999999,604.8433211,0.0,0.1,0.1,0.8,False,0.0
467,13,29,2,3,4,0,0,9,0,0,29,45,1.5517241380000002,1,463.335,4,124.88985259999998,-356.6506163,-271.13865699999997,932.4725868999999,176.7262311,977.759175,-207.53226730000003,0.0,0.1,0.1,1.1,False,0.0
468,11,23,28,44,48,14,4,6,0,0,21,32,1.523809524,1,9104.712,5,349.2260435,1747.844471,2476.936536,2080.846259,4563.048435,1074.45138,1650.958762,4563.048435,1.4000000000000001,1.4,1.4,True,1.4
469,14,30,35,34,32,2,0,4,0,0,30,385,12.83333333,9,7218.698,6,124.88985259999998,-249.3268403,1422.4352199999998,932.4725868999999,-375.3436775,299.7999742,-204.32929860000002,0.0,0.1,0.1,1.7,False,0.0
470,14,28,7,5,4,4,1,4,0,0,28,39,1.392857143,6,1314.9920000000002,3,524.4545172,-588.1997137999999,-1951.416695,530.7908473,599.4670046,-1483.580191,-2438.9822670000003,0.0,0.1,0.1,0.8,False,0.0
471,9,23,16,10,12,27,15,3,0,0,12,38,3.166666667,1,2657.89,3,-2927.268794,170.0850332,323.3044797,932.4725868999999,599.4670046,977.759175,-207.53226730000003,0.0,0.1,0.1,0.8,False,0.0
472,1,1,0,0,0,3,0,6,0,0,0,0,0.0,0,0.0,3,124.88985259999998,-1082.741078,1448.706815,1167.1043949999998,1759.319369,761.5297224999999,3448.6464770000002,0.0,0.1,0.1,0.8,False,0.0
473,7,22,6,11,12,7,0,13,0,0,16,16,1.0,1,415.741,3,124.88985259999998,-249.3268403,330.0070945,-6.050387741000001,176.7262311,299.7999742,-204.32929860000002,0.0,0.1,0.1,0.8,False,0.0
474,9,21,4,17,23,13,4,8,0,0,4,4,1.0,3,2526.429,4,124.88985259999998,1644.313426,-2852.9460050000002,932.4725868999999,599.4670046,-546.1908036,1439.555863,1644.313426,0.6,0.6,1.1,False,0.0
475,14,30,5,8,9,2,0,6,0,0,30,377,12.56666667,19,10448.188,4,124.88985259999998,190.4266132,323.3044797,-6.050387741000001,176.7262311,1074.45138,877.2049143999999,0.0,0.1,0.1,1.1,False,0.0
476,14,30,81,67,70,3,2,13,0,0,27,28,1.037037037,1,5788.531,0,124.88985259999998,-249.3268403,-257.29282850000004,-6.050387741000001,176.7262311,299.7999742,-204.32929860000002,0.0,0.1,0.1,0.1,True,0.1
477,14,30,100,126,243,4,0,6,0,0,0,0,0.0,0,0.0,5,124.88985259999998,436.82227439999997,742.2291416,406.6208889,1322.492043,1074.45138,1650.958762,0.0,0.1,0.1,1.4,False,0.0
478,10,18,29,20,21,2,0,16,0,0,2,2,1.0,0,0.0,1,124.88985259999998,-356.6506163,323.3044797,932.4725868999999,599.4670046,1074.45138,2365.330941,0.0,0.1,0.1,0.4,False,0.0
479,14,30,43,47,44,504,346,6,0,0,30,494,16.46666667,1,11243.088,2,124.88985259999998,436.82227439999997,742.2291416,406.6208889,1322.492043,299.7999742,1650.958762,0.0,0.1,0.1,0.6,False,0.0
480,11,27,14,8,8,5,0,10,0,0,21,25,1.19047619,2,5275.164000000001,0,124.88985259999998,190.4266132,323.3044797,-6.050387741000001,176.7262311,1074.45138,2365.330941,0.0,0.1,0.1,0.1,True,0.1
481,2,6,0,0,0,0,0,15,0,0,3,7,2.333333333,3,0.0,4,124.88985259999998,717.5380186000001,-1951.416695,-6.050387741000001,176.7262311,-546.1908036,517.2332925,0.0,0.1,0.1,1.1,False,0.0
482,2,2,5,2,1,3,0,21,0,0,1,1,1.0,0,0.0,6,124.88985259999998,-356.6506163,-74.49924642,2080.846259,1322.492043,1074.45138,1650.958762,2080.846259,1.1,1.1,1.7,False,0.0
483,14,30,20,33,62,9,3,6,0,0,29,34,1.172413793,29,858.153,0,124.88985259999998,-356.6506163,323.3044797,932.4725868999999,176.7262311,-70.52760062,240.3578818,0.0,0.1,0.1,0.1,True,0.1
484,10,15,1,3,2,29,15,23,0,0,1,1,1.0,0,0.0,5,124.88985259999998,-295.3529355,-1951.416695,932.4725868999999,599.4670046,977.759175,-207.53226730000003,0.0,0.1,0.1,1.4,False,0.0
485,14,30,2,3,4,8,1,3,0,0,29,33,1.137931034,2,2652.367,1,-874.6775238,-588.1997137999999,323.3044797,-4891.7717170000005,599.4670046,-546.1908036,-207.53226730000003,0.0,0.1,0.1,0.4,False,0.0
486,12,22,39,42,53,0,0,5,0,0,8,12,1.5,3,0.0,2,124.88985259999998,-356.6506163,742.2291416,406.6208889,1322.492043,977.759175,1650.958762,0.0,0.1,0.1,0.6,False,0.0
487,13,25,53,37,38,200,18,6,0,0,8,11,1.375,0,15251.348,4,124.88985259999998,190.4266132,323.3044797,-6.050387741000001,176.7262311,299.7999742,517.2332925,0.0,0.1,0.1,1.1,False,0.0
488,1,1,0,0,0,0,0,6,0,0,1,2,2.0,0,0.0,4,124.88985259999998,190.4266132,323.3044797,-227.09239680000005,176.7262311,1074.45138,877.2049143999999,0.0,0.1,0.1,1.1,False,0.0
489,14,30,42,48,73,1,0,10,0,0,30,103,3.433333333,10,16862.817,5,124.88985259999998,838.9489081,1448.706815,1167.1043949999998,1759.319369,-70.52760062,604.8433211,0.0,0.1,0.1,1.4,False,0.0
490,13,29,37,47,58,10,2,5,0,0,15,22,1.466666667,4,0.0,6,124.88985259999998,190.4266132,323.3044797,-6.050387741000001,176.7262311,-546.1908036,517.2332925,0.0,0.1,0.1,1.7,False,0.0
491,13,28,23,21,36,2,2,6,0,0,9,10,1.111111111,0,2503.859,5,349.2260435,-356.6506163,-74.49924642,-421.9358313999999,-383.62881489999995,-70.52760062,1831.8025010000001,0.0,0.1,0.1,1.4,False,0.0
492,11,22,6,6,6,20,3,19,0,0,13,15,1.153846154,3,0.0,0,124.88985259999998,170.0850332,323.3044797,932.4725868999999,599.4670046,3520.290046,2365.330941,3520.290046,1.7000000000000002,1.7,0.1,False,0.0
